src,dst,timestamp,type
293108007.0,nan,2021-03-04 22:57:37,reply
8.913461397772042e+17,nan,2021-03-04 22:57:33,retweet
8.913461397772042e+17,nan,2021-03-04 22:57:33,reply
3453257775.0,nan,2021-03-04 22:57:26,retweet
3453257775.0,nan,2021-03-04 22:57:26,reply
64950962.0,nan,2021-03-04 22:57:15,retweet
64950962.0,nan,2021-03-04 22:57:15,reply
58900872.0,nan,2021-03-04 22:57:11,retweet
58900872.0,nan,2021-03-04 22:57:11,reply
90905784.0,nan,2021-03-04 22:56:58,retweet
90905784.0,nan,2021-03-04 22:56:58,reply
2437804124.0,nan,2021-03-04 22:56:55,retweet
2437804124.0,nan,2021-03-04 22:56:55,reply
1.1779862856901181e+18,nan,2021-03-04 22:56:51,retweet
1.1779862856901181e+18,nan,2021-03-04 22:56:51,reply
1.1406561108876698e+18,nan,2021-03-04 22:56:36,retweet
1.1406561108876698e+18,nan,2021-03-04 22:56:36,reply
7.9284907082607e+17,nan,2021-03-04 22:56:30,retweet
7.9284907082607e+17,nan,2021-03-04 22:56:30,reply
7.988948683282268e+17,nan,2021-03-04 22:56:29,retweet
7.988948683282268e+17,nan,2021-03-04 22:56:29,reply
nan,nan,2021-03-04 22:55:57,retweet
nan,nan,2021-03-04 22:55:57,reply
1.0502233181026099e+18,nan,2021-03-04 22:55:51,retweet
1.0502233181026099e+18,nan,2021-03-04 22:55:51,reply
1945948387.0,339963074,2021-03-04 22:55:48,mention
1945948387.0,nan,2021-03-04 22:55:48,retweet
1945948387.0,1.3676049748055245e+18,2021-03-04 22:55:48,reply
44992828.0,nan,2021-03-04 22:55:25,retweet
44992828.0,nan,2021-03-04 22:55:25,reply
nan,nan,2021-03-04 22:55:22,retweet
nan,nan,2021-03-04 22:55:22,reply
173485903.0,nan,2021-03-04 22:55:20,retweet
173485903.0,nan,2021-03-04 22:55:20,reply
150328646.0,nan,2021-03-04 22:55:12,retweet
150328646.0,nan,2021-03-04 22:55:12,reply
1.3631572626641674e+18,nan,2021-03-04 22:54:57,retweet
1.3631572626641674e+18,nan,2021-03-04 22:54:57,reply
1.3605774653626245e+18,nan,2021-03-04 22:54:55,retweet
1.3605774653626245e+18,nan,2021-03-04 22:54:55,reply
3246649503.0,nan,2021-03-04 22:54:47,retweet
3246649503.0,nan,2021-03-04 22:54:47,reply
2503052285.0,14994303,2021-03-04 22:54:26,mention
2503052285.0,nan,2021-03-04 22:54:26,retweet
2503052285.0,nan,2021-03-04 22:54:26,reply
9.734064437004575e+17,nan,2021-03-04 22:54:21,retweet
9.734064437004575e+17,nan,2021-03-04 22:54:21,reply
1.0269719576638833e+18,nan,2021-03-04 22:54:17,retweet
1.0269719576638833e+18,nan,2021-03-04 22:54:17,reply
3536042237.0,nan,2021-03-04 22:53:41,retweet
3536042237.0,nan,2021-03-04 22:53:41,reply
1.351188841558913e+18,nan,2021-03-04 20:54:47,retweet
1.351188841558913e+18,nan,2021-03-04 20:54:47,reply
1.351188841558913e+18,nan,2021-03-04 22:53:40,retweet
1.351188841558913e+18,nan,2021-03-04 22:53:40,reply
100554945.0,nan,2021-03-04 22:53:26,retweet
100554945.0,nan,2021-03-04 22:53:26,reply
353778904.0,nan,2021-03-04 22:53:26,retweet
353778904.0,nan,2021-03-04 22:53:26,reply
1.3580785946610606e+18,nan,2021-03-04 22:53:05,retweet
1.3580785946610606e+18,nan,2021-03-04 22:53:05,reply
1.3605774653626245e+18,nan,2021-03-04 22:52:58,retweet
1.3605774653626245e+18,nan,2021-03-04 22:52:58,reply
1.1042084495613952e+18,nan,2021-03-04 22:51:13,retweet
1.1042084495613952e+18,nan,2021-03-04 22:51:13,reply
1.1042084495613952e+18,nan,2021-03-04 22:51:13,retweet
1.1042084495613952e+18,nan,2021-03-04 22:51:13,reply
8.245201014666076e+17,nan,2021-03-04 22:51:10,retweet
8.245201014666076e+17,nan,2021-03-04 22:51:10,reply
9.73614330662015e+17,nan,2021-03-04 22:50:46,retweet
9.73614330662015e+17,nan,2021-03-04 22:50:46,reply
2806935616.0,nan,2021-03-04 22:50:45,retweet
2806935616.0,nan,2021-03-04 22:50:45,reply
1918040473.0,nan,2021-03-04 22:50:33,retweet
1918040473.0,nan,2021-03-04 22:50:33,reply
1080663122.0,nan,2021-03-04 22:50:33,retweet
1080663122.0,nan,2021-03-04 22:50:33,reply
1.3298023148619735e+18,nan,2021-03-04 22:50:32,retweet
1.3298023148619735e+18,1.367608186124071e+18,2021-03-04 22:50:32,reply
1.3555607070650737e+18,nan,2021-03-04 22:50:16,retweet
1.3555607070650737e+18,1.367608186124071e+18,2021-03-04 22:50:16,reply
7.525150064916603e+17,nan,2021-03-04 22:50:09,retweet
7.525150064916603e+17,nan,2021-03-04 22:50:09,reply
1.357451706553008e+18,50467662,2021-03-04 22:44:34,mention
1.357451706553008e+18,nan,2021-03-04 22:44:34,retweet
1.357451706553008e+18,1.367605778312495e+18,2021-03-04 22:44:34,reply
1.357451706553008e+18,nan,2021-03-04 22:50:00,retweet
1.357451706553008e+18,1.367605778312495e+18,2021-03-04 22:50:00,reply
14838822.0,nan,2021-03-04 22:49:59,retweet
14838822.0,nan,2021-03-04 22:49:59,reply
1.2262989446212936e+18,nan,2021-03-04 22:49:54,retweet
1.2262989446212936e+18,nan,2021-03-04 22:49:54,reply
1.201990750571049e+18,nan,2021-03-04 22:49:48,retweet
1.201990750571049e+18,nan,2021-03-04 22:49:48,reply
28368606.0,nan,2021-03-04 22:49:45,retweet
28368606.0,nan,2021-03-04 22:49:45,reply
69974587.0,nan,2021-03-04 22:49:29,retweet
69974587.0,nan,2021-03-04 22:49:29,reply
8.504397932930949e+17,nan,2021-03-04 22:49:21,retweet
8.504397932930949e+17,nan,2021-03-04 22:49:21,reply
1.3578155315675423e+18,nan,2021-03-04 22:49:07,retweet
1.3578155315675423e+18,nan,2021-03-04 22:49:07,reply
248294787.0,nan,2021-03-04 22:49:04,retweet
248294787.0,nan,2021-03-04 22:49:04,reply
1.2299836653436068e+18,nan,2021-03-04 22:49:04,retweet
1.2299836653436068e+18,nan,2021-03-04 22:49:04,reply
1.2557485533491773e+18,nan,2021-03-04 22:48:48,retweet
1.2557485533491773e+18,nan,2021-03-04 22:48:48,reply
1539919208.0,nan,2021-03-04 22:48:06,retweet
1539919208.0,nan,2021-03-04 22:48:06,reply
1.3620371484767273e+18,nan,2021-03-04 22:48:00,retweet
1.3620371484767273e+18,nan,2021-03-04 22:48:00,reply
2937221789.0,nan,2021-03-04 22:47:42,retweet
2937221789.0,nan,2021-03-04 22:47:42,reply
8.76849662791168e+17,nan,2021-03-04 22:47:33,retweet
8.76849662791168e+17,nan,2021-03-04 22:47:33,reply
3073189731.0,nan,2021-03-04 22:47:14,retweet
3073189731.0,nan,2021-03-04 22:47:14,reply
444968085.0,179185127,2021-03-04 22:47:14,mention
444968085.0,nan,2021-03-04 22:47:14,retweet
444968085.0,nan,2021-03-04 22:47:14,reply
nan,nan,2021-03-04 22:47:12,retweet
nan,nan,2021-03-04 22:47:12,reply
1.3555607070650737e+18,nan,2021-03-04 22:46:41,retweet
1.3555607070650737e+18,nan,2021-03-04 22:46:41,reply
240062224.0,nan,2021-03-04 22:46:35,retweet
240062224.0,nan,2021-03-04 22:46:35,reply
9.55230823002923e+17,nan,2021-03-04 22:45:56,retweet
9.55230823002923e+17,nan,2021-03-04 22:45:56,reply
439675045.0,nan,2021-03-04 22:45:51,retweet
439675045.0,nan,2021-03-04 22:45:51,reply
410860599.0,14994303,2021-03-04 22:45:46,mention
410860599.0,nan,2021-03-04 22:45:46,retweet
410860599.0,nan,2021-03-04 22:45:46,reply
7.007487710643487e+17,14994303,2021-03-04 22:45:39,mention
7.007487710643487e+17,nan,2021-03-04 22:45:39,retweet
7.007487710643487e+17,nan,2021-03-04 22:45:39,reply
1.3563817780643226e+18,nan,2021-03-04 22:45:28,retweet
1.3563817780643226e+18,nan,2021-03-04 22:45:28,reply
1.3624963700542013e+18,nan,2021-03-04 22:41:26,retweet
1.3624963700542013e+18,nan,2021-03-04 22:41:26,reply
1.3624963700542013e+18,nan,2021-03-04 22:45:28,retweet
1.3624963700542013e+18,nan,2021-03-04 22:45:28,reply
1.0903179645895844e+18,nan,2021-03-04 22:44:52,retweet
1.0903179645895844e+18,nan,2021-03-04 22:44:52,reply
1.0625438298725868e+18,nan,2021-03-04 22:44:32,retweet
1.0625438298725868e+18,nan,2021-03-04 22:44:32,reply
1081673372.0,nan,2021-03-04 22:44:28,retweet
1081673372.0,nan,2021-03-04 22:44:28,reply
8.497268320270705e+17,nan,2021-03-04 22:44:23,retweet
8.497268320270705e+17,nan,2021-03-04 22:44:23,reply
8.497268320270705e+17,nan,2021-03-04 22:44:23,retweet
8.497268320270705e+17,nan,2021-03-04 22:44:23,reply
3351993640.0,nan,2021-03-04 22:44:08,retweet
3351993640.0,nan,2021-03-04 22:44:08,reply
3099812141.0,135008861,2021-03-04 22:43:39,mention
3099812141.0,nan,2021-03-04 22:43:39,retweet
3099812141.0,1.3676063703637033e+18,2021-03-04 22:43:39,reply
17250310.0,nan,2021-03-04 22:42:58,retweet
17250310.0,nan,2021-03-04 22:42:58,reply
7.015691010477138e+17,nan,2021-03-04 22:42:42,retweet
7.015691010477138e+17,nan,2021-03-04 22:42:42,reply
3001882287.0,nan,2021-03-04 22:42:06,retweet
3001882287.0,nan,2021-03-04 22:42:06,reply
1.3217706176208773e+18,nan,2021-03-04 22:42:01,retweet
1.3217706176208773e+18,nan,2021-03-04 22:42:01,reply
588681219.0,nan,2021-03-04 22:41:46,retweet
588681219.0,nan,2021-03-04 22:41:46,reply
1.2450937808622223e+18,nan,2021-03-04 22:41:07,retweet
1.2450937808622223e+18,nan,2021-03-04 22:41:07,reply
9.978784270289838e+17,nan,2021-03-04 22:41:02,retweet
9.978784270289838e+17,nan,2021-03-04 22:41:02,reply
1.029823544157528e+18,nan,2021-03-04 22:40:30,retweet
1.029823544157528e+18,nan,2021-03-04 22:40:30,reply
nan,nan,2021-03-04 22:40:25,retweet
nan,nan,2021-03-04 22:40:25,reply
1.0400568272270623e+18,14994303,2021-03-04 22:39:48,mention
1.0400568272270623e+18,nan,2021-03-04 22:39:48,retweet
1.0400568272270623e+18,nan,2021-03-04 22:39:48,reply
1.3115120081986888e+18,nan,2021-03-04 22:39:38,retweet
1.3115120081986888e+18,nan,2021-03-04 22:39:38,reply
83682170.0,nan,2021-03-04 22:39:28,retweet
83682170.0,nan,2021-03-04 22:39:28,reply
367445097.0,nan,2021-03-04 22:39:21,retweet
367445097.0,nan,2021-03-04 22:39:21,reply
1854231558.0,nan,2021-03-04 22:39:20,retweet
1854231558.0,nan,2021-03-04 22:39:20,reply
41466414.0,nan,2021-03-04 22:39:03,retweet
41466414.0,nan,2021-03-04 22:39:03,reply
8.349283763684803e+17,nan,2021-03-04 22:38:44,retweet
8.349283763684803e+17,nan,2021-03-04 22:38:44,reply
2862545127.0,nan,2021-03-04 22:38:30,retweet
2862545127.0,nan,2021-03-04 22:38:30,reply
41466414.0,nan,2021-03-04 22:38:06,retweet
41466414.0,nan,2021-03-04 22:38:06,reply
8.43521374706647e+17,nan,2021-03-04 22:37:53,retweet
8.43521374706647e+17,nan,2021-03-04 22:37:53,reply
1.3624963700542013e+18,nan,2021-03-04 22:35:13,retweet
1.3624963700542013e+18,nan,2021-03-04 22:35:13,reply
1.3624963700542013e+18,nan,2021-03-04 22:37:02,retweet
1.3624963700542013e+18,nan,2021-03-04 22:37:02,reply
29101242.0,nan,2021-03-04 22:36:51,retweet
29101242.0,nan,2021-03-04 22:36:51,reply
316679092.0,nan,2021-03-04 22:36:46,retweet
316679092.0,nan,2021-03-04 22:36:46,reply
55090636.0,nan,2021-03-04 22:36:40,retweet
55090636.0,nan,2021-03-04 22:36:40,reply
nan,nan,2021-03-04 22:36:23,retweet
nan,nan,2021-03-04 22:36:23,reply
63395944.0,nan,2021-03-04 22:35:54,retweet
63395944.0,nan,2021-03-04 22:35:54,reply
1.3557014680205517e+18,nan,2021-03-04 22:35:41,retweet
1.3557014680205517e+18,nan,2021-03-04 22:35:41,reply
48558985.0,nan,2021-03-04 22:35:14,retweet
48558985.0,nan,2021-03-04 22:35:14,reply
1215900127.0,nan,2021-03-04 22:35:11,retweet
1215900127.0,nan,2021-03-04 22:35:11,reply
2474353003.0,nan,2021-03-04 22:35:06,retweet
2474353003.0,nan,2021-03-04 22:35:06,reply
80139750.0,nan,2021-03-04 22:34:52,retweet
80139750.0,nan,2021-03-04 22:34:52,reply
8.273196950827131e+17,nan,2021-03-04 22:34:20,retweet
8.273196950827131e+17,nan,2021-03-04 22:34:20,reply
4698617791.0,nan,2021-03-04 22:34:18,retweet
4698617791.0,nan,2021-03-04 22:34:18,reply
8276062.0,nan,2021-03-04 22:34:13,retweet
8276062.0,nan,2021-03-04 22:34:13,reply
4922020186.0,nan,2021-03-04 22:31:45,retweet
4922020186.0,nan,2021-03-04 22:31:45,reply
2355322466.0,nan,2021-03-04 22:31:44,retweet
2355322466.0,nan,2021-03-04 22:31:44,reply
75644407.0,nan,2021-03-04 22:31:25,retweet
75644407.0,nan,2021-03-04 22:31:25,reply
1.1406561108876698e+18,nan,2021-03-04 22:31:14,retweet
1.1406561108876698e+18,nan,2021-03-04 22:31:14,reply
1.3555607070650737e+18,nan,2021-03-04 22:30:30,retweet
1.3555607070650737e+18,nan,2021-03-04 22:30:30,reply
83764064.0,nan,2021-03-04 22:30:07,retweet
83764064.0,nan,2021-03-04 22:30:07,reply
240803957.0,nan,2021-03-04 22:30:07,retweet
240803957.0,nan,2021-03-04 22:30:07,reply
3138571558.0,nan,2021-03-04 22:29:56,retweet
3138571558.0,nan,2021-03-04 22:29:56,reply
nan,nan,2021-03-04 22:29:38,retweet
nan,nan,2021-03-04 22:29:38,reply
186579350.0,nan,2021-03-04 22:29:27,retweet
186579350.0,nan,2021-03-04 22:29:27,reply
3293201434.0,nan,2021-03-04 22:29:06,retweet
3293201434.0,nan,2021-03-04 22:29:06,reply
50031580.0,nan,2021-03-04 22:29:04,retweet
50031580.0,nan,2021-03-04 22:29:04,reply
2862545127.0,nan,2021-03-04 22:28:51,retweet
2862545127.0,nan,2021-03-04 22:28:51,reply
579326265.0,nan,2021-03-04 22:28:40,retweet
579326265.0,nan,2021-03-04 22:28:40,reply
1.3578905853366886e+18,nan,2021-03-04 22:28:27,retweet
1.3578905853366886e+18,nan,2021-03-04 22:28:27,reply
83682170.0,nan,2021-03-04 22:28:12,retweet
83682170.0,nan,2021-03-04 22:28:12,reply
1.3183219086481285e+18,nan,2021-03-04 22:28:05,retweet
1.3183219086481285e+18,nan,2021-03-04 22:28:05,reply
83682170.0,nan,2021-03-04 22:27:45,retweet
83682170.0,nan,2021-03-04 22:27:45,reply
231844031.0,nan,2021-03-04 22:27:30,retweet
231844031.0,nan,2021-03-04 22:27:30,reply
1.22872093344947e+18,nan,2021-03-04 22:27:04,retweet
1.22872093344947e+18,nan,2021-03-04 22:27:04,reply
9.73614330662015e+17,nan,2021-03-04 22:26:53,retweet
9.73614330662015e+17,nan,2021-03-04 22:26:53,reply
9.491147105568563e+17,nan,2021-03-04 22:26:43,retweet
9.491147105568563e+17,nan,2021-03-04 22:26:43,reply
1.0075457179200184e+18,nan,2021-03-04 22:26:33,retweet
1.0075457179200184e+18,nan,2021-03-04 22:26:33,reply
8.49017424565416e+17,nan,2021-03-04 22:25:41,retweet
8.49017424565416e+17,nan,2021-03-04 22:25:41,reply
1.2233192972310282e+18,nan,2021-03-04 22:25:37,retweet
1.2233192972310282e+18,nan,2021-03-04 22:25:37,reply
187485153.0,nan,2021-03-04 22:24:12,retweet
187485153.0,nan,2021-03-04 22:24:12,reply
394087216.0,nan,2021-03-04 22:24:06,retweet
394087216.0,nan,2021-03-04 22:24:06,reply
1.305333012335399e+18,nan,2021-03-04 22:23:18,retweet
1.305333012335399e+18,nan,2021-03-04 22:23:18,reply
621130810.0,nan,2021-03-04 22:23:08,retweet
621130810.0,nan,2021-03-04 22:23:08,reply
66788363.0,nan,2021-03-04 16:21:19,retweet
66788363.0,nan,2021-03-04 16:21:19,reply
66788363.0,nan,2021-03-04 22:22:49,retweet
66788363.0,nan,2021-03-04 22:22:49,reply
7.015691010477138e+17,nan,2021-03-04 22:22:41,retweet
7.015691010477138e+17,nan,2021-03-04 22:22:41,reply
7.999823018537329e+17,nan,2021-03-04 22:22:22,retweet
7.999823018537329e+17,nan,2021-03-04 22:22:22,reply
1.257253620791337e+18,nan,2021-03-04 22:21:57,retweet
1.257253620791337e+18,nan,2021-03-04 22:21:57,reply
242328233.0,nan,2021-03-04 22:20:34,retweet
242328233.0,nan,2021-03-04 22:20:34,reply
3291872936.0,14994303,2021-03-04 22:20:04,mention
3291872936.0,nan,2021-03-04 22:20:04,retweet
3291872936.0,nan,2021-03-04 22:20:04,reply
3430679465.0,nan,2021-03-04 22:19:41,retweet
3430679465.0,nan,2021-03-04 22:19:41,reply
2914666323.0,nan,2021-03-04 22:19:14,retweet
2914666323.0,nan,2021-03-04 22:19:14,reply
160618046.0,nan,2021-03-04 22:17:23,retweet
160618046.0,nan,2021-03-04 22:17:23,reply
1918040473.0,nan,2021-03-04 22:17:20,retweet
1918040473.0,nan,2021-03-04 22:17:20,reply
7.007487710643487e+17,nan,2021-03-04 22:16:56,retweet
7.007487710643487e+17,nan,2021-03-04 22:16:56,reply
1.22872093344947e+18,nan,2021-03-04 22:16:22,retweet
1.22872093344947e+18,nan,2021-03-04 22:16:22,reply
1.2102973509226578e+18,nan,2021-03-04 22:16:20,retweet
1.2102973509226578e+18,nan,2021-03-04 22:16:20,reply
67909534.0,nan,2021-03-04 22:15:19,retweet
67909534.0,nan,2021-03-04 22:15:19,reply
83764064.0,nan,2021-03-04 22:14:56,retweet
83764064.0,nan,2021-03-04 22:14:56,reply
83764064.0,14994303,2021-03-04 22:14:56,mention
83764064.0,nan,2021-03-04 22:14:56,retweet
83764064.0,nan,2021-03-04 22:14:56,reply
127304106.0,nan,2021-03-04 22:14:09,retweet
127304106.0,nan,2021-03-04 22:14:09,reply
9.3838221862332e+17,nan,2021-03-04 22:13:57,retweet
9.3838221862332e+17,nan,2021-03-04 22:13:57,reply
3142448243.0,nan,2021-03-04 22:12:52,retweet
3142448243.0,nan,2021-03-04 22:12:52,reply
107516237.0,14994303,2021-03-04 22:11:58,mention
107516237.0,nan,2021-03-04 22:11:58,retweet
107516237.0,nan,2021-03-04 22:11:58,reply
242384665.0,nan,2021-03-04 22:11:47,retweet
242384665.0,nan,2021-03-04 22:11:47,reply
1.299571916446085e+18,nan,2021-03-04 22:11:46,retweet
1.299571916446085e+18,nan,2021-03-04 22:11:46,reply
nan,nan,2021-03-04 22:10:59,retweet
nan,nan,2021-03-04 22:10:59,reply
386658615.0,nan,2021-03-04 22:10:51,retweet
386658615.0,nan,2021-03-04 22:10:51,reply
568480793.0,14994303,2021-03-04 22:10:24,mention
568480793.0,nan,2021-03-04 22:10:24,retweet
568480793.0,nan,2021-03-04 22:10:24,reply
1.0616327688142602e+18,nan,2021-03-04 22:09:57,retweet
1.0616327688142602e+18,nan,2021-03-04 22:09:57,reply
547740143.0,14994303,2021-03-04 22:09:48,mention
547740143.0,nan,2021-03-04 22:09:48,retweet
547740143.0,nan,2021-03-04 22:09:48,reply
7.015691010477138e+17,nan,2021-03-04 22:09:44,retweet
7.015691010477138e+17,nan,2021-03-04 22:09:44,reply
1.0769862500898939e+18,14994303,2021-03-04 22:09:43,mention
1.0769862500898939e+18,nan,2021-03-04 22:09:43,retweet
1.0769862500898939e+18,nan,2021-03-04 22:09:43,reply
77612013.0,nan,2021-03-04 22:09:21,retweet
77612013.0,nan,2021-03-04 22:09:21,reply
1.1373511346397307e+18,nan,2021-03-04 22:09:04,retweet
1.1373511346397307e+18,nan,2021-03-04 22:09:04,reply
1074153942.0,nan,2021-03-04 22:08:01,retweet
1074153942.0,nan,2021-03-04 22:08:01,reply
8.314189568964076e+17,nan,2021-03-04 22:07:46,retweet
8.314189568964076e+17,nan,2021-03-04 22:07:46,reply
4846430788.0,nan,2021-03-04 22:07:39,retweet
4846430788.0,nan,2021-03-04 22:07:39,reply
nan,nan,2021-03-04 22:06:00,retweet
nan,nan,2021-03-04 22:06:00,reply
nan,nan,2021-03-04 22:05:29,retweet
nan,nan,2021-03-04 22:05:29,reply
1726652798.0,nan,2021-03-04 22:04:30,retweet
1726652798.0,nan,2021-03-04 22:04:30,reply
1.1723427211487928e+18,nan,2021-03-04 22:02:18,retweet
1.1723427211487928e+18,nan,2021-03-04 22:02:18,reply
1.1723427211487928e+18,nan,2021-03-04 22:04:20,retweet
1.1723427211487928e+18,nan,2021-03-04 22:04:20,reply
172958036.0,nan,2021-03-04 22:04:19,retweet
172958036.0,nan,2021-03-04 22:04:19,reply
8.443853497910354e+17,nan,2021-03-03 22:49:59,retweet
8.443853497910354e+17,nan,2021-03-03 22:49:59,reply
8.443853497910354e+17,nan,2021-03-04 22:03:17,retweet
8.443853497910354e+17,nan,2021-03-04 22:03:17,reply
1.3632127703349002e+18,nan,2021-03-04 22:02:56,retweet
1.3632127703349002e+18,nan,2021-03-04 22:02:56,reply
1.3096952250618348e+18,nan,2021-03-04 22:02:21,retweet
1.3096952250618348e+18,nan,2021-03-04 22:02:21,reply
1.3559419092823695e+18,nan,2021-03-04 22:01:57,retweet
1.3559419092823695e+18,nan,2021-03-04 22:01:57,reply
1.3149890631753114e+18,nan,2021-03-04 22:01:19,retweet
1.3149890631753114e+18,nan,2021-03-04 22:01:19,reply
1.2184147394135245e+18,nan,2021-03-04 22:01:12,retweet
1.2184147394135245e+18,nan,2021-03-04 22:01:12,reply
162097715.0,nan,2021-03-04 22:01:11,retweet
162097715.0,nan,2021-03-04 22:01:11,reply
4891965497.0,nan,2021-03-04 21:59:46,retweet
4891965497.0,nan,2021-03-04 21:59:46,reply
1.3344864456801894e+18,nan,2021-03-04 21:59:14,retweet
1.3344864456801894e+18,nan,2021-03-04 21:59:14,reply
8.377399323450409e+17,nan,2021-03-04 21:58:49,retweet
8.377399323450409e+17,nan,2021-03-04 21:58:49,reply
1.0019871891216589e+18,nan,2021-03-04 21:57:08,retweet
1.0019871891216589e+18,nan,2021-03-04 21:57:08,reply
1.0420379373560709e+18,nan,2021-03-04 21:56:42,retweet
1.0420379373560709e+18,nan,2021-03-04 21:56:42,reply
1.0938389461681234e+18,nan,2021-03-04 21:56:19,retweet
1.0938389461681234e+18,nan,2021-03-04 21:56:19,reply
1.3567735048012636e+18,nan,2021-03-04 21:56:02,retweet
1.3567735048012636e+18,nan,2021-03-04 21:56:02,reply
1.2154972680208753e+18,nan,2021-03-04 21:55:41,retweet
1.2154972680208753e+18,nan,2021-03-04 21:55:41,reply
7.174773180301353e+17,nan,2021-03-04 21:55:01,retweet
7.174773180301353e+17,nan,2021-03-04 21:55:01,reply
1.2262989446212936e+18,nan,2021-03-04 21:54:31,retweet
1.2262989446212936e+18,nan,2021-03-04 21:54:31,reply
288968049.0,nan,2021-03-04 21:53:55,retweet
288968049.0,nan,2021-03-04 21:53:55,reply
4893596200.0,nan,2021-03-04 21:53:41,retweet
4893596200.0,nan,2021-03-04 21:53:41,reply
1629297769.0,nan,2021-03-04 21:53:24,retweet
1629297769.0,nan,2021-03-04 21:53:24,reply
59972750.0,nan,2021-03-04 21:53:05,retweet
59972750.0,nan,2021-03-04 21:53:05,reply
1.1578460995976274e+18,nan,2021-03-04 21:52:51,retweet
1.1578460995976274e+18,nan,2021-03-04 21:52:51,reply
4405482021.0,nan,2021-03-04 21:51:27,retweet
4405482021.0,nan,2021-03-04 21:51:27,reply
1.0938389461681234e+18,nan,2021-03-04 21:51:14,retweet
1.0938389461681234e+18,nan,2021-03-04 21:51:14,reply
64717337.0,1564816840098021377,2021-03-04 21:51:02,mention
64717337.0,nan,2021-03-04 21:51:02,retweet
64717337.0,nan,2021-03-04 21:51:02,reply
4405482021.0,nan,2021-03-04 21:50:34,retweet
4405482021.0,nan,2021-03-04 21:50:34,reply
2345414978.0,nan,2021-03-04 21:50:28,retweet
2345414978.0,nan,2021-03-04 21:50:28,reply
1.2460228376028652e+18,nan,2021-03-04 21:50:21,retweet
1.2460228376028652e+18,nan,2021-03-04 21:50:21,reply
1.2139317766256353e+18,nan,2021-03-04 21:50:21,retweet
1.2139317766256353e+18,nan,2021-03-04 21:50:21,reply
16891491.0,nan,2021-03-04 21:50:16,retweet
16891491.0,nan,2021-03-04 21:50:16,reply
7.356794798554726e+17,nan,2021-03-04 21:40:34,retweet
7.356794798554726e+17,nan,2021-03-04 21:40:34,reply
7.356794798554726e+17,nan,2021-03-04 21:49:28,retweet
7.356794798554726e+17,nan,2021-03-04 21:49:28,reply
1255396674.0,nan,2021-03-04 21:48:46,retweet
1255396674.0,nan,2021-03-04 21:48:46,reply
180179190.0,nan,2021-03-04 21:46:42,retweet
180179190.0,nan,2021-03-04 21:46:42,reply
305090797.0,nan,2021-03-04 21:45:46,retweet
305090797.0,nan,2021-03-04 21:45:46,reply
2246562117.0,nan,2021-03-04 21:44:50,retweet
2246562117.0,nan,2021-03-04 21:44:50,reply
2246562117.0,nan,2021-03-04 21:44:50,retweet
2246562117.0,nan,2021-03-04 21:44:50,reply
1.2808308908647178e+18,nan,2021-03-04 21:43:29,retweet
1.2808308908647178e+18,nan,2021-03-04 21:43:29,reply
1.3096952250618348e+18,nan,2021-03-04 21:43:04,retweet
1.3096952250618348e+18,nan,2021-03-04 21:43:04,reply
92397074.0,nan,2021-03-04 21:42:31,retweet
92397074.0,nan,2021-03-04 21:42:31,reply
8.443853497910354e+17,nan,2021-03-04 21:41:41,retweet
8.443853497910354e+17,nan,2021-03-04 21:41:41,reply
2314384364.0,nan,2021-03-04 21:41:22,retweet
2314384364.0,nan,2021-03-04 21:41:22,reply
1.3501282217324052e+18,nan,2021-03-04 21:40:47,retweet
1.3501282217324052e+18,nan,2021-03-04 21:40:47,reply
2471860968.0,nan,2021-03-04 21:40:22,retweet
2471860968.0,nan,2021-03-04 21:40:22,reply
125188941.0,nan,2021-03-04 21:39:07,retweet
125188941.0,nan,2021-03-04 21:39:07,reply
1.321508897904042e+18,nan,2021-03-04 21:38:56,retweet
1.321508897904042e+18,nan,2021-03-04 21:38:56,reply
8.648953443914097e+17,nan,2021-03-04 21:38:22,retweet
8.648953443914097e+17,nan,2021-03-04 21:38:22,reply
2911069798.0,nan,2021-03-04 21:37:58,retweet
2911069798.0,nan,2021-03-04 21:37:58,reply
245925923.0,nan,2021-03-04 21:37:41,retweet
245925923.0,1.367589764942033e+18,2021-03-04 21:37:41,reply
55389402.0,nan,2021-03-04 21:37:05,retweet
55389402.0,nan,2021-03-04 21:37:05,reply
1.2248348518089892e+18,nan,2021-03-04 21:36:49,retweet
1.2248348518089892e+18,nan,2021-03-04 21:36:49,reply
1.0458047413081088e+18,nan,2021-03-04 21:36:39,retweet
1.0458047413081088e+18,nan,2021-03-04 21:36:39,reply
1.2230202341284168e+18,1192395565952360448,2021-03-04 21:36:34,mention
1.2230202341284168e+18,nan,2021-03-04 21:36:34,retweet
1.2230202341284168e+18,1.3675875052859146e+18,2021-03-04 21:36:34,reply
1.35839925643708e+18,nan,2021-03-04 21:36:31,retweet
1.35839925643708e+18,nan,2021-03-04 21:36:31,reply
304196450.0,nan,2021-03-04 21:36:20,retweet
304196450.0,nan,2021-03-04 21:36:20,reply
8.322487739171471e+17,nan,2021-03-04 21:36:02,retweet
8.322487739171471e+17,nan,2021-03-04 21:36:02,reply
1.0273489138068767e+18,nan,2021-03-04 21:35:54,retweet
1.0273489138068767e+18,nan,2021-03-04 21:35:54,reply
2759676574.0,nan,2021-03-04 21:35:33,retweet
