tweet_id,user_id,created_at,text,reply_to,retweet_of,mentions_json
136802851,1283567227946635265,,@Carladiaz @arthurpicoli Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0EfrFb9,1367594256374898688,,"[""136802851""]"
1367594456896081922,717477318030135297,Thu Mar 04 21:55:01 +0000 2021,Estou torcendo pra projota ou Arthur pegarem o líder e colocar João no paredão falso \nÉ isso \n#bbb21,,,[]
1367594406103162885,1283567227946635265,,@louiecolor Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0EfrFb9,1367300337204420609,,[]
1367594371604910080,883835017599864832,,@abcxeilish Gilberto Carla Diaz Caio Fiuk  juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão Lucas  Penteado TBT DA SARAH Paul  Bettany Doarda #BBB21 #RedeBBB #WandaVisionFinale KKKKserio https://t.co/sLg5d1h8NB,1366926202343145476,,[]
1367594330806874120,1226298944621293568,Thu Mar 04 21:54:31 +0000 2021,Paredão falso sai o mais votado e o menos votado vai para o quarto?\n\nSenão é inútil demais ser líder imagine uma prova de resistência atoa \n\n#Bbb21 #Redebbb,,,[]
1367594177215614976,288968049,Thu Mar 04 21:53:55 +0000 2021,Boninho bem que podia abrir votação para escolhermos alguém para esse paredão sem poder ter bate e volta. Os Brothers vai ficar tudo surtado quando descobrirem que o público escolheu alguém para ir ao paredão. Podíamos escolher quem teria esse privilégio de observar o jogo\n#BBB21,,,[]
1367594118411558916,4893596200,Thu Mar 04 21:53:41 +0000 2021,Quando vai ter a formação do paredão falso???? #BBB21 #bbb21,,,[]
1367594068742578183,883835017599864832,,Gilberto Carla Diaz Caio Fiuk  juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão Lucas  Penteado TBT DA SARAH Paul  Bettany Doarda #BBB21 #RedeBBB #WandaVisionFinale ao https://t.co/sLg5d1h8NB,,,[]
1367594048245047298,1629297769,Thu Mar 04 21:53:24 +0000 2021,vai ser engraçado se no paredão falso eles descobrirem que é falso pq tão ouvindo passos ou algum barulho no andar de cima boninho prepara a pantufa #BBB21,,,[]
1367593967806685185,59972750,Thu Mar 04 21:53:05 +0000 2021,junte Projota e Arthur e faz uma coisa que preste: coloquem a Juliette nesse paredão (falso) \n#bbb21,,,[]
1367593912081149952,1157846099597627392,Thu Mar 04 21:52:51 +0000 2021,"Eu penso q se for resistência , vai ser aquelas controladas , q sai um por vez num tempo controlado tipo aquela q Prior ganhou do Botão , onde Babu e Rafa foram pro paredão de acordo com a ordem da saída da prova  , pq ae foi ate uma 7h da manha só #BBB21",,,[]
136802851,1283567227946635265,,@Carladiaz Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367589152061935621,,"[""136802851""]"
1367593665690959874,1283567227946635265,,@PortalTracklist Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367574652445478913,,[]
1367593632975360004,1283567227946635265,,@PortalTracklist Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367577964926427146,,[]
1367593569779736576,1338789549720395779,,G3 essa semana não pode ir pro paredão. Amém #bbb21 https://t.co/MRRzO5COg8,,,[]
1367593559692472323,4405482021,Thu Mar 04 21:51:27 +0000 2021,"A única pessoa certa nesse paredão é a Carla, dependendo do líder o voto vai ser muito aberto, dificilmente a Juliette vai por voto da casa ou líder, só se acontecer algo muito louco #bbb21",,,[]
1849697408,1283567227946635265,,@Pocah Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367585621338820612,,"[""1849697408""]"
1367593503081992196,1093838946168123397,Thu Mar 04 21:51:14 +0000 2021,Tinha que ter um big fone essa semana já botando no paredão #bbb21,,,[]
1564816840098021377,64717337,Thu Mar 04 21:51:02 +0000 2021,Todo mundo já começou a mandar energias para nossa fada sensata @FreireJuliette ir para o paredão falso? #bbb21 #redebbb,,,"[""1564816840098021377""]"
1367593333854330882,4405482021,Thu Mar 04 21:50:34 +0000 2021,E se a juliette não for pro paredão?????? #bbb21,,,[]
1367593312430002177,2345414978,Thu Mar 04 21:50:28 +0000 2021,"GENTE JULIETTE NÃO PODE FICAR AMORZINHO COM TODO MUNDO NÃO, ELA PRECISA ARRUMAR UMA BRIGA P IR PRA ESSE PAREDÃO DA SEMANA Q VEMMMMM AHHHHJ\n\n#BBB21",,,[]
1367593282394615808,1246022837602865152,Thu Mar 04 21:50:21 +0000 2021,... povo podia dar uma folga aos que já foram ao paredão e colocar quem não foi ainda... seria muito bom pelo menos pra sacudir THAIS x POCAH x JULLIETE #paredãofalso #BBB21,,,[]
1367593279542333440,1213931776625635329,Thu Mar 04 21:50:21 +0000 2021,Eu quero Carla saindo no paredão falso #BBB21,,,[]
1367593258818301959,16891491,Thu Mar 04 21:50:16 +0000 2021,"Falando de BBB, eu não sei se torço para alguém nesse paredão falso. Aliás este elenco tá tão MEH que a Globo podia cancelar este paredão falso. #bbb21",,,[]
1121776106372255744,1283567227946635265,,@tastydemais Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367112094882144258,,"[""1121776106372255744""]"
1657110495877386255,1283567227946635265,,@pofinho123 Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367050722446032901,,"[""1657110495877386255""]"
1367590818463186944,735679479855472644,Thu Mar 04 21:40:34 +0000 2021,A Carla não desgruda da Sarah gente!! Pra onde a Sarah vai a garota brota ao lado dela!! Quando o G3 está conversando ela sempre dá um jeito pra se infiltrar!! Eu hein!! #BBB21 #RedeBBB,,,[]
1367590818463186944,735679479855472644,Thu Mar 04 21:49:28 +0000 2021,"Além disso ser chato, é absurdamente pior ver que ela fica fazendo média pra ninguém mandar ela ou aquela banana frouxa pro paredão.\nAi, gente, ela pode até não ter feito nada de ruim, mas ela é sonsa SIM. Esse tipo de jogo é insuportável pra quem convive\n\n#bbb21",,,[]
1367572452423917573,1283567227946635265,,@seguindoofcs1 Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367574838513172480,,"[""1367572452423917573""]"
1367593012163842049,1351906721493606400,,Poxa perdi o Rodolffo tomando banho.. ninguém me avisa nessa casaaaaaaaa..\n\n#RedeBBB #bigbrotherbrasil #bbb21 #paredao #Festabbb #Juliette #bastião,,,[]
24920669,1283567227946635265,,@SaoPauloFC @adidasbrasil Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367535414265929730,,"[""24920669""]"
1367592922061942784,1239416438219313153,,"eu jurando q o pessoal da casa ia tudo votar na juliette ou que ela iria arrumar umas 500 tretas, mas não,  ela recebeu 14 corações justo na semana do paredão falso\n\n#BBB21 \n#americanasnobbb https://t.co/sS1EomwxGh",,,[]
1367592884573118466,1255396674,Thu Mar 04 21:48:46 +0000 2021,Única pessoa possível pra esse paredão falso é a Pocah #bbb21,,,[]
1367592864847327232,1277329640571502597,,Gilberto Carla Diaz Caio Arcrebiano Fiuk Lumena Big Brother Projota Victor Hugo juliette Lucas thais Rodolfo Camilla Pocah Tiago Boninho Prior Karol Conka BBB Kerline prova do líder paredão fake #BBB21 #REDEBBB21 https://t.co/OSHUlYvBFO,,,[]
743416679296868352,15974810,,"Eita! Após a eliminação do #BBB21, @negodioficial quebrou o contrato com a Rede Globo e participou do programa #Pânico nesta quarta-feira (3). 👀\n\n👉 Assista o vídeo e confira mais detalhes do bate-papo. 🔥\n\n#OGLOO\n\nhttps://t.co/DvDodD0ZO1",,,"[""743416679296868352""]"
1367592673209589763,1262587959649411079,,@girlights eu jogo até hj akakakak\n\nGilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB https://t.co/iRgU66VrpF,1367207659540258820,,[]
1310275768191193088,1283567227946635265,,@ShouldHaveCat Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367472370605252611,,"[""1310275768191193088""]"
1367592361925079043,180179190,Thu Mar 04 21:46:42 +0000 2021,Tô sentindo que esse paredão falso vai flopar #BBB21,,,[]
1287880838634446848,1283567227946635265,,@EMM4SBABIE Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367460861095399428,,"[""1287880838634446848""]"
995853025,1283567227946635265,,@sofiasantino Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367591254230409228,,"[""995853025""]"
1346977692919492609,1283567227946635265,,@bilaraujjo Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367580475590647810,,"[""1346977692919492609""]"
1367592126507184130,305090797,Thu Mar 04 21:45:46 +0000 2021,Juliette eu vou assistir aula agora e quando eu voltar eu quero q vc tenha arrumado confusão com a casa inteira pra ir direto no paredão ok #BBB21,,,[]
90676816,1283567227946635265,,@Atletico Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367589417246859264,,"[""90676816""]"
179185127,1283567227946635265,,@bbb Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367591857119588354,,"[""179185127""]"
1218728638511828992,1283567227946635265,,@tatuagenss_ Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367277824646787074,,"[""1218728638511828992""]"
1367591396232753154,2246562117,Thu Mar 04 21:44:50 +0000 2021,Prova do Líder de hoje será das @americanascom !!!!! https://t.co/MAp8ltD97z,,,[]
1367591396232753154,2246562117,Thu Mar 04 21:44:50 +0000 2021,Ansiosa! Essa prova de hoje revela os rumos do paredão falso! #BBB21,,,[]
1367591848684875780,1283567227946635265,,@wxygigi Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,,,[]
178101777,1283567227946635265,,@infoari @thankugil @yalloves @lovelangwage @bellsgreys @scooterbraun @joangrande Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367302892303040512,,[]
1346977692919492609,1283567227946635265,,@bilaraujjo Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367565305074098178,,"[""1346977692919492609""]"
1367591553036775425,1280830890864717824,Thu Mar 04 21:43:29 +0000 2021,to vendo que o paredão falso vai flopar muito 😐 #bbb21,,,[]
1367591446178533379,1309695225061834752,Thu Mar 04 21:43:04 +0000 2021,"Pessoas que eu definitivamente não quero no Paredão falso: Projota, Arthur, Viih tube, Caio, Pocah, Thais.\n\nEm observação: Fiuk, Rodolffo, Carla e Gil.\n\nPessoas que definitivamente quero no paredão falso: Sarah, Juliette, João e Camilla.\n\n#BBB21 \n\n #BBB21",,,[]
1336358437693874177,1283567227946635265,,@arthurpicoli Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367586798642204677,,"[""1336358437693874177""]"
1367591311193247750,92397074,Thu Mar 04 21:42:31 +0000 2021,Vocês estão se esquecendo que a Sarah sabe que a Carla deu o Monstro pro Gil por causa do grupão.\nAssim como também sabe que a Carla ouve o projota e defende o Arthur.\nSarah chamou ela de sonsa por causa do jogo burro que a Carla fez mandando o rodolfo e fiuk pro paredão. #BBB21,,,[]
179185127,1283567227946635265,,@bbb @arthurpicoli Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367414199857647618,,"[""179185127""]"
2319405002,1283567227946635265,,@InesBrasilTV @ttdoericc Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367290189270368257,,"[""2319405002""]"
2319405002,1283567227946635265,,@InesBrasilTV Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367289113372729345,,"[""2319405002""]"
1367591100626563075,844385349791035393,Thu Mar 04 21:41:41 +0000 2021,Vcs imaginam o surto da mamacita com a dança de ontem kkkkkk Juliette já estaria no paredão essa hora #BBB21,,,[]
1216971385777664005,1283567227946635265,,@CEROLZERA Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367590920422531078,,"[""1216971385777664005""]"
1367591020947415047,2314384364,Thu Mar 04 21:41:22 +0000 2021,Todo mundo querendo a Juliette no paredão falso e eu com medo de acontecer o mesmo que aconteceu com a Anamara #BBB21,,,[]
4702396335,1283567227946635265,,@warriors_bra Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367587476651397136,,"[""4702396335""]"
1367590872800325638,1350128221732405257,Thu Mar 04 21:40:47 +0000 2021,"Desculpa, mas hoje eu vou torcer para o Arthur virar líder 😏. Ele foi o único que disse que Juliette seria o alvo dele e como seria ótimo ela ir para o paredão falso... então é isso! Hoje Arthur na liderança 😁! #BBB21 #RedeBBB",,,[]
1367590809340502016,1003752931479425024,,infelizmente tô achando q a Juliette não vai para o paredão .... 😢 #BBB21 https://t.co/bEeUI08RLI,,,[]
1367590768244785157,2471860968,Thu Mar 04 21:40:22 +0000 2021,tô achando que esse paredão falso vai flopar que é capaz de só ir planta #BBB21,,,[]
1331216356382007298,1283567227946635265,,@BoradeTop Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1364908294108766209,,"[""1331216356382007298""]"
1304513815992729601,1283567227946635265,,@acid666host Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367552426656608262,,"[""1304513815992729601""]"
26087593,1283567227946635265,,@CasaeJardim @ssarahandrade Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367516176750956548,,"[""26087593""]"
789995979567169536,1283567227946635265,,@ssarahandrade @CasaeJardim Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367590269655285765,,"[""789995979567169536""]"
1367590470893793282,883835017599864832,,@jairbolsonaro Gilberto Carla Diaz Caio Fiuk  juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão Lucas  Penteado TBT DA SARAH #BBB21 #RedeBBB #WandaVisionFinale \nVAI TOMAR NO CU https://t.co/sLg5d1h8NB,1367579840111513602,,[]
1367590452245897222,125188941,Thu Mar 04 21:39:07 +0000 2021,A Carla tinha q ir pro paredão falso #BBB21,,,[]
1367590409203937283,1321508897904041985,Thu Mar 04 21:38:56 +0000 2021,"Quem q vai pro paredão falso, será q vai planta, pqp\n\n#BBB21",,,[]
1367590381987135489,980541573208379394,,Na semana de paredão falso a juliette ganha 13 corações #BBB21 https://t.co/aLSCceAqzL,,,[]
1367590264865390599,864895344391409665,Thu Mar 04 21:38:22 +0000 2021,"A Carla foi perfeita em perguntar e nem sabe.\nAgr Sarah vai falar mal de novo, Gil vai cair na pilha,viih tube tbm,Thais arrastava vai votar junto e perfeitamente, Carlinha no paredão.\n#BBB21",,,[]
1367590163505848325,2911069798,Thu Mar 04 21:37:58 +0000 2021,Tô com tanto medo de ir só pessoas irrelevantes nesse paredão falso\n#BBB21,,,[]
1367590092349480960,245925923,Thu Mar 04 21:37:41 +0000 2021,tudo mentira tomei uma pra assistir a eliminação da karol conka mas parece que faz mais tempo né,1367589764942032901,,[]
988439609842520069,1283567227946635265,,@useamedigital Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1359680385202937856,,"[""988439609842520069""]"
1367589944110112768,55389402,Thu Mar 04 21:37:05 +0000 2021,Eu tbm acho que está muito cedo para ter um paredão falso! #BBB21,,,[]
1367589874736398336,1224834851808989190,Thu Mar 04 21:36:49 +0000 2021,"Eu tô com 🤮 do Caio num grau\n\nFalso, podre.. envenena quem tá em volta \n\nPrimeiro paredão tem que vazar\n\nPq falso amigo é mais perigoso que inimigo declarado\n\n#BBB21",,,[]
1367589837050540032,883835017599864832,,@PortalTracklist Gilberto Carla Diaz Caio Fiuk  juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão Lucas  Penteado TBT DA SARAH Paul  Bettany Doarda #BBB21 #RedeBBB #WandaVisionFinale merecee https://t.co/sLg5d1h8NB,1367582107665653761,,[]
1367589834194186244,1045804741308108800,Thu Mar 04 21:36:39 +0000 2021,Melhor cenário pra mim (pensando GAME) vai ser: Arthur anjo &gt; imuniza Projota\nCarla &gt; + votada pela casa e ganha paredão falso\n\nPós: Arthur numa relação de culpa e se explicando toda hora. Mas falando mal das atitudes de Carla q a fizeram sair.\nCarla vendo tudo\n#bbb21,,,[]
1192395565952360448,1223020234128416768,Thu Mar 04 21:36:34 +0000 2021,"@selx_lov @Sheilamadeira1 Até hj me pergunto como é Sarah, Gil (principalmente)né Juliette não desconfiaram dele depois do paredão da karol. Na mesma noite ele foi no quarto do líder, de repente passou a amar o jeito da Juliette, \",1367587505285914627,,"[""1192395565952360448""]"
1367589801264750597,1358399256437080065,Thu Mar 04 21:36:31 +0000 2021,"n gosto da carla mas seria engraçado ela no paredão falso, oq essa mulher iria ouvir n é brincadeira 🗣️ #BBB21",,,[]
1367589755186081801,304196450,Thu Mar 04 21:36:20 +0000 2021,Paredão falso\n\nQuem desses vc elimina de mentira\n\n#bbb21,,,[]
1367589679776768001,832248773917147136,Thu Mar 04 21:36:02 +0000 2021,o paredão falso é essa semana?#BBB21,,,[]
1367589645454741515,1027348913806876672,Thu Mar 04 21:35:54 +0000 2021,imagina o Gil descobrindo que o paredão foi falso kkkkkkkkk Projac inteiro ia ouvir os gritos dele \n\n#BBB21,,,[]
1367589557265334272,2759676574,Thu Mar 04 21:35:33 +0000 2021,Primeira prova do líder que eu não quero que o G3 ganhe pq quero um deles no paredão falso #BBB21,,,[]
1367589513069957122,1357890585336688642,Thu Mar 04 21:35:23 +0000 2021,"Rodolfo tem q ir p esse para esse paredão p ver essa sonsa, falsa da juliete falando dele #BBB21",,,[]
1367589403174920192,1262587959649411079,,@lovxtx Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB https://t.co/iRgU66VrpF,1367543647697317888,,[]
1367589398125027337,1350620166762196992,Thu Mar 04 21:34:55 +0000 2021,Como que a Vitória não tá desesperada quando a Carla atendeu o Big fone ela abraçou ela chorando com medo de ir no paredão #BBB21,,,[]
1367589312217280515,2237368716,Thu Mar 04 21:34:35 +0000 2021,juliette não vai pra esse paredão falso a mulher recebeu 14 corações\n\n#BBB21,,,[]
1564816840098021377,1283567227946635265,,@FreireJuliette Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367525604187385856,,"[""1564816840098021377""]"
52055709,1283567227946635265,,@cea_brasil @Carladiaz @arthurpicoli Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367533830823948288,,"[""52055709""]"
16725544,1283567227946635265,,@carasbrasil Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367551512063442950,,"[""16725544""]"
1367589126543876097,1283567227946635265,,@heybabbyy Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367271931020517378,,[]
1367589058591952898,1140056616231931904,,"Se tiver paredão falso, quem quer q Carla Diaz vá????? \n\n#BBB21 https://t.co/AByQdm7zIC",,,[]
886092662708817920,1283567227946635265,,@trajaza Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,1367426573012467712,,"[""886092662708817920""]"
1367588886751244290,1234130581367246851,Thu Mar 04 21:32:53 +0000 2021,Essa semana é vai pro paredão quem começa cm J é termina com uliette #bbb21,,,[]
1367588875091148800,1283567227946635265,,@fuhyobi Gilberto Carla Diaz Caio Fiuk Lumena Projota juliette thais Rodolfo um milhão da sarah Camilla De Lucas sarah líder Viih Tube Pocah Tiago Boninho Karol Conka João BBB Paredão  #BBB21 #RedeBBB #WandaVisionFinale \nhttps://t.co/fVE0Efa3Mz,,,[]
1367588643833966593,313315520,Thu Mar 04 21:31:55 +0000 2021,"Será que ninguém vai colocar a Thaís no paredão não!? Já passou da hora.  Daqui a pouco da raiz, aí já era #BBB21",,,[]
1367548026588442626,83764064,Thu Mar 04 21:31:44 +0000 2021,juliette emocionada pedindo pra tirar uma foto pq só ganhou coração hoje kkkk https://t.co/mjIMryJKsR,,,[]
1367548026588442626,83764064,Thu Mar 04 21:31:44 +0000 2021,"Tomara que quem ganhe o líder não goste da foto, indique ela e o paredão falso vem 🙏🏼 #bbb21",,,[]
